home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis
1800,female,31~40,Master,Living Alone,7000元 ~ 1万元,8500,地铁,1394652.6,628.7046493,48,16143.54022,84666,10696.4583769,14087.0797262,1005,21,1800,16.6505913985
1801,male,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,地铁,4783099.1,446.7402448,239,11237.71844,84770,13904.0158822,16042.8399699,1537,111,1801,11.3638512516
1802,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,地铁,1188580.8,634.3171832,52,13163.05058,84770,18795.9178057,26574.9587733,870,47,1802,22.9403985947
1803,male,18~30,Bachelor,Living with Parents,7000元 ~ 1万元,8500,地铁,2708125.2,0.0,54,29197.85518,47594,26926.5479251,35273.6606123,825,10,1803,22.957191936
1804,female,41~50,Bachelor,With Partner and Children,1 ~ 2万元,15000,步行,4297856.2,491.0567725,107,6121.82813,93478,2202.71986559,13911.1901671,1298,57,1804,4.27109553688
1805,female,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,地铁,3128676.7,800.5709802,122,21079.48936,49695,26769.1632559,34331.7469666,792,25,1805,17.9583646599
1806,male,41~50,Bachelor,Living with Parents,5万元以上,60000,出租车/网约车,7233128.1,377.9749912,59,8810.253089,93478,3064.02715404,10209.3155547,1169,63,1806,4.09157168912
1807,male,18~30,Bachelor,Living with Parents,7000元 ~ 1万元,8500,地铁,0.0,0.0,69,10681.23842,72170,8315.47278564,18934.7668377,904,20,1807,1.3686750397
1808,male,18~30,Master,Living with Partner,1 ~ 2万元,15000,公交车,2526493.2,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1808,22.3341002754
1809,female,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,地铁,8660045.7,464.2351035,113,2720.241317,96949,3103.27522479,14438.4217594,1942,120,1809,11.374558741500001
1810,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,公交车,641091.0,301.7868705,23,23462.6777,93478,18803.7968985,7429.78746879,90,0,1810,19.8100393352
1811,male,31~40,Master,Other,1 ~ 2万元,15000,出租车/网约车,4129734.0,1228.400365,186,10472.42566,84770,14869.9227522,19919.6444667,906,88,1811,17.9491222605
1812,female,18~30,Master,Living with Parents,2 ~ 3万元,25000,地铁,5537218.5,0.0,163,5717.087073,84770,11014.7643168,19029.0699525,3625,346,1812,5.16232159972
1813,male,18~30,Master,Other,1 ~ 2万元,15000,公交车,2679614.0,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1813,12.733651980500001
1814,female,18~30,Bachelor,Three Generations or More Living Together,7000元 ~ 1万元,8500,自行车/电动自行车,7529068.8,777.264877,10,6351.820079,93478,1081.07583799,12545.3402497,1224,51,1814,32.5120817432
1815,female,18~30,Bachelor,Other,7000元以下,3500,地铁,5226683.0,484.5456913,92,8168.247082,93478,2410.36541616,10763.0488313,1270,52,1815,2.18578502826
1816,female,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,自行车/电动自行车,5660166.6,855.8075488,146,8841.092972,93478,3242.53756889,9412.3853949,1114,64,1816,2.5055951051000003
1817,female,18~30,Bachelor,Other,7000元 ~ 1万元,8500,自行车/电动自行车,3439506.0,652.20859,43,14149.85121,84770,18916.2829304,23864.4453717,533,5,1817,13.3701410347
1818,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,单位班车/配车,2217996.0,1374.427216,52,17074.26715,84770,19150.6195332,18138.0290267,237,4,1818,0.07779631291219999
1819,male,31~40,Bachelor,Living Alone,2 ~ 3万元,25000,出租车/网约车,1675000.8,158.5702211,203,16124.03762,84770,15913.8228132,11383.2029456,856,19,1819,9.96136218895
1820,female,18~30,Bachelor,Living with Partner,1 ~ 2万元,15000,公交车,2217996.0,1380.726622,49,17079.30816,84770,19154.0760426,18137.1539102,237,4,1820,0.040201430425700006
1821,male,31~40,Bachelor,Living Alone,1 ~ 2万元,15000,步行,1108998.0,1378.574125,52,17075.97273,84770,19151.1396221,18135.9279627,237,4,1821,0.171173675906
1822,female,18~30,Bachelor,Living with Partner,7000元以下,3500,地铁,2179676.4,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1822,24.6877110851
1823,female,31~40,Bachelor,Other,2 ~ 3万元,25000,地铁,4101713.0,44.72247716,72,10691.52206,84770,11478.8708684,11732.269718,1107,70,1823,11.6521801876
1824,female,18~30,Bachelor,Other,1 ~ 2万元,15000,单位班车/配车,2352420.0,1408.839672,47,17089.47446,84770,19156.0818854,18121.5883851,240,4,1824,0.103587065733
1825,female,31~40,Bachelor,Living with Partner,3 ~ 5万元,40000,私家车,3601408.8,490.7741412,59,11077.79781,84770,11699.1860605,11482.1014046,948,61,1825,10.4946593479
1826,male,18~30,Master,Living with Partner,1 ~ 2万元,15000,公交车,2526493.2,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1826,17.486351995299998
1827,male,31~40,Bachelor,Living Alone,1 ~ 2万元,15000,步行,1108998.0,1379.286078,51,17069.3041,84770,19143.6617864,18129.0115275,240,4,1827,0.00527909089408
1828,male,18~30,Bachelor,Living with Partner,3 ~ 5万元,40000,步行,2217996.0,1417.502424,45,17093.1098,84770,19157.2469183,18117.2668269,240,4,1828,0.11056171833400001
1829,male,18~30,Bachelor,Living Alone,2 ~ 3万元,25000,地铁,500824.5,0.0,15,30395.80268,45548,32819.7363738,30164.4288136,261,4,1829,17.0177073502
1830,male,18~30,Bachelor,Other,7000元以下,3500,步行,2352420.0,1106.439143,57,16645.80184,84770,18788.0224116,18022.4685646,283,5,1830,12.7609717741
1831,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,出租车/网约车,1873713.6,414.2409233,144,5991.267703,72170,10670.889283,22089.0767501,1867,23,1831,12.3931809532
1832,male,18~30,Bachelor,Other,7000元 ~ 1万元,8500,地铁,2352420.0,1405.859226,47,17080.72614,84770,19147.5256771,18115.9999292,240,4,1832,0.0962457069565
1833,female,31~40,Master,Living Alone,3 ~ 5万元,40000,出租车/网约车,1386112.2,384.970136,153,13026.46588,84770,15355.5741476,16212.6349752,1168,105,1833,2.8038710492599996
1834,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,地铁,3329924.4,982.4234992,126,16308.07474,84770,21796.835356,28604.0561733,1184,37,1834,18.3270404444
1835,male,18~30,Bachelor,Other,7000元以下,3500,步行,4565120.0,1037.637904,41,16482.50649,84770,18651.0958812,17982.5952611,297,9,1835,6.291259544780001
1836,female,18~30,Bachelor,With Partner and Children,7000元以下,3500,自行车/电动自行车,7149288.0,2322.36521,63,18641.32763,84770,22731.3354614,25327.4845253,307,4,1836,10.2910516317
1837,male,31~40,Master,Living Alone,2 ~ 3万元,25000,私家车,2152128.0,1146.548921,13,15937.33996,84770,18148.2627025,17727.4284227,358,21,1837,0.712191483431
1838,male,18~30,Master,Other,1 ~ 2万元,15000,公交车,4586050.0,0.0,38,16558.66455,84770,19029.5200896,18873.5724649,356,12,1838,16.5242067525
1839,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,0.0,1506.102322,57,18906.30209,84770,22028.4896092,22526.4089417,206,7,1839,4.298953432
1840,male,18~30,Bachelor,Other,7000元 ~ 1万元,8500,自行车/电动自行车,2758070.0,2130.805033,65,17907.73091,84770,23601.257686,31382.0084931,455,4,1840,5.73480147365
1841,male,18~30,Bachelor,Other,7000元 ~ 1万元,8500,步行,2561930.0,675.0569189,53,12989.18772,84770,18616.4127681,26384.1171441,899,48,1841,2.62528281307
1842,female,18~30,Bachelor,Living Alone,7000元以下,3500,地铁,1089838.2,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1842,11.7700562292
1843,female,18~30,Bachelor,Living with Partner,7000元以下,3500,地铁,2179676.4,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1843,11.7700562292
1844,male,18~30,Bachelor,Living with Partner,1 ~ 2万元,15000,公交车,2625704.4,0.0,31,24907.90799,49695,30504.626267,37233.1658563,696,21,1844,12.9150058832
1845,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,出租车/网约车,1179545.4,983.4465574,92,14302.58913,84770,14837.8060794,12415.1589825,948,21,1845,8.94879852258
1846,female,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,15000,地铁,3443150.7,464.2351035,113,2720.241317,96949,3103.27522479,14438.4217594,1942,120,1846,10.2461379715
1847,male,41~50,Doctorate and Above,Other,1 ~ 2万元,15000,公交车,5172797.0,767.7790963,143,8306.968294,93478,7408.40787471,9262.82956951,1425,76,1847,6.31964274137
1848,female,31~40,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,8500,步行,2927144.4,946.6658865,161,6948.817109,93478,3998.82385582,9266.10376622,1785,98,1848,3.07623557734
1849,male,31~40,Doctorate and Above,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1950709.2,903.9439355,88,5377.676019,93478,3813.47498125,10849.4229312,1914,96,1849,1.77887070137
1850,female,31~40,Master,Three Generations or More Living Together,7000元以下,3500,私家车,5162087.7,638.0796554,99,6505.499819,93478,5197.761634,9994.8450728,1746,99,1850,0.402346884713
1851,female,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,步行,6594018.0,644.392685,95,6418.372084,93478,5217.0557169,10104.871208,1735,92,1851,0.00784707565139
1852,male,41~50,Doctorate and Above,With Partner and Children,2 ~ 3万元,25000,自行车/电动自行车,3457165.8,430.9442852,128,7737.572402,93478,6271.49991704,9068.68668556,1747,85,1852,2.3551189554399996
1853,male,31~40,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,8500,私家车,4704929.7,644.6067871,99,6493.015679,93478,5192.6676939,10007.1210718,1740,99,1853,0.412750987241
1854,female,41~50,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,8500,自行车/电动自行车,6599064.4,1002.522807,92,5976.383046,96949,5049.1975976,10535.3084139,1758,97,1854,0.0482607761202
1855,female,18~30,Master,Three Generations or More Living Together,1 ~ 2万元,15000,公交车,4303767.6,714.2473494,73,8472.719728,84770,9425.00197124,11722.3821894,1614,91,1855,6.19907842722
1856,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,私家车,3409975.8,507.3978382,78,7168.85766,93478,1557.5237477,10672.7455569,1272,58,1856,6.565231101409999
1857,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,私家车,7926662.7,0.0,140,8944.97956,93478,5875.00714716,7311.95675271,2075,158,1857,4.48531145283
1858,female,18~30,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,步行,9820077.3,616.1307032,81,6311.578666,96949,5520.18472081,10384.9632392,1741,88,1858,0.5968817794010001
1859,male,31~40,Doctorate and Above,Three Generations or More Living Together,3 ~ 5万元,40000,公交车,7370322.3,766.3791045,67,8673.887053,84770,8265.55491772,9718.46149066,1377,69,1859,4.36733160261
1860,male,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,自行车/电动自行车,6171058.3,493.4296818,187,8009.782004,93478,7235.17400536,9517.19206006,1523,69,1860,3.3340375930999997
1861,female,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,步行,3994814.9,252.0446993,95,19085.89808,56075,16368.8667215,6082.91365252,988,27,1861,13.7215568864
1862,male,41~50,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,步行,10821589.8,879.6120365,104,6063.18161,96949,5493.39585265,10660.3476242,1668,84,1862,1.17988712497
1863,male,41~50,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,私家车,7429573.8,485.2979519,29,12208.03171,84770,11007.021446,7875.92569696,628,29,1863,7.89530590872
1864,male,18~30,Bachelor,Living with Parents,2 ~ 3万元,25000,步行,1942644.0,1557.466988,104,14342.51478,84770,17405.4461914,18963.9955275,776,103,1864,14.5837603665
1865,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,3288027.6,330.4342218,188,12914.17228,84770,15033.4774333,15628.1827731,904,65,1865,17.179554375600002
1866,male,18~30,Bachelor,Three Generations or More Living Together,1 ~ 2万元,15000,其他,1832628.6,427.1659126,89,17256.47632,84770,22800.3713313,29761.9234098,1128,30,1866,2.5792011386700002
1867,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,2062968.6,0.0,96,21411.25853,49695,27070.9147417,34389.9516373,1172,27,1867,7.6473378489799995
1868,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,1189112.1,510.9198011,49,15033.97374,84770,20574.6918815,27729.0717059,1084,35,1868,0.800627230914
1869,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,1220016.6,1120.73554,63,23129.58697,49695,28858.2450248,36702.4938828,625,15,1869,10.3188663874
1870,female,18~30,Bachelor,Living Alone,7000元以下,3500,地铁,1079809.5,0.0,32,25072.9437,49695,30794.9334156,38480.1432745,675,9,1870,55.1285596702
1871,female,18~30,Bachelor,Other,7000元 ~ 1万元,8500,地铁,1703380.0,300.329505,174,9450.063926,84770,15181.1302819,23969.3173904,1229,101,1871,8.38361003404
1872,male,18~30,Bachelor,Other,1 ~ 2万元,15000,地铁,1959678.0,669.0280928,119,15813.57476,84770,21422.5057997,28828.499325,925,26,1872,2.04140549804
1873,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,自行车/电动自行车,1691943.0,610.4993074,17,18667.54943,84770,24225.7277286,31140.2592781,742,27,1873,4.10155676536
1874,male,18~30,Bachelor,Other,7000元 ~ 1万元,8500,其他,2522359.0,524.3863762,52,15118.62248,84770,20652.3759442,27767.956157,1102,33,1874,0.426421472143
1875,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,1031484.3,0.0,96,21411.25853,49695,27070.9147417,34389.9516373,1172,27,1875,7.44119370438
1876,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,2150979.6,600.9847137,83,9000.00722,84770,14614.5418202,22810.343456,2105,144,1876,7.533710359880001
1877,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,地铁,2702620.8,278.0668529,124,8186.772443,84770,11273.9608579,15492.7912314,1543,108,1877,11.806882117999999
1878,female,31~40,Master,Living with Partner,7000元 ~ 1万元,8500,地铁,5443990.2,698.3384705,106,4852.935366,89804,6686.47715596,12963.3596088,2399,117,1878,18.3864306455
1879,female,18~30,Bachelor,With Partner and Children,7000元以下,3500,地铁,2741108.2,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1879,27.846262963199997
1880,female,18~30,Master,Living with Partner,7000元 ~ 1万元,8500,步行,5534713.8,668.0104889,88,5558.563604,96949,2158.15885942,10918.7022767,1565,80,1880,1.7154513135699998
1881,female,31~40,Master,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,1977683.4,3146.677493,36,26001.3119,93478,21670.6385018,9791.59747242,111,1,1881,27.6667638065
1882,female,41~50,Doctorate and Above,Three Generations or More Living Together,7000元 ~ 1万元,8500,私家车,6267957.3,798.8777555,207,7567.429443,93478,4141.80153294,8672.35159587,1809,117,1882,3.86950016224
1883,male,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,私家车,6645585.9,0.0,140,8944.97956,93478,5875.00714716,7311.95675271,2075,158,1883,6.07990296266
1884,female,31~40,Master,With Partner and Children,7000元 ~ 1万元,8500,地铁,3778981.7,818.3815995,81,18359.06564,56075,15656.3344909,5630.27448149,976,36,1884,16.1600760886
1885,female,18~30,Master,Living Alone,1 ~ 2万元,15000,地铁,1298470.8,671.4523392,95,13776.95327,84666,8594.37961366,14322.7812246,861,12,1885,30.964074376699998
1886,male,31~40,High School and Below,Living Alone,7000元以下,3500,自行车/电动自行车,659227.8,3296.45139,28,25870.17438,93478,21605.5737524,9671.06516002,127,0,1886,23.6649663359
1887,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,1417439.1,0.0,100,18699.29638,56075,16319.5378213,6781.80749852,1348,24,1887,17.6934723094
1888,female,31~40,Bachelor,Living Alone,7000元以下,3500,私家车,1399728.0,588.7625618,173,3963.545081,84770,9607.95628931,18805.5675683,2924,283,1888,10.5140901731
1889,male,18~30,Bachelor,With Partner and Children,1 ~ 2万元,15000,地铁,3565074.1,0.0,100,18699.29638,56075,16319.5378213,6781.80749852,1348,24,1889,18.1085668975
1890,male,31~40,Bachelor,Three Generations or More Living Together,3 ~ 5万元,40000,地铁,5751434.7,827.953727,103,8870.775574,84770,10546.8346392,13021.9719923,1649,76,1890,11.3471105832
1891,female,31~40,Master,Living with Partner,1 ~ 2万元,15000,私家车,3059832.6,344.7850473,52,12586.72389,93478,10311.1313532,5678.02688009,862,64,1891,9.99664529965
1892,female,31~40,Bachelor,Living with Parents,2 ~ 3万元,25000,地铁,4589709.3,1865.96066,37,18129.6978,53454,18264.5091385,29543.6918364,439,7,1892,21.3817601748
1893,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,自行车/电动自行车,4465167.6,85.74499137,112,4936.65689,96949,4433.21174175,11425.9273256,1973,97,1893,3.1655494927200003
1894,male,18~30,Master,Other,1 ~ 2万元,15000,公交车,2679614.0,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1894,4.47424013901
1895,male,31~40,Bachelor,Living Alone,1 ~ 2万元,15000,自行车/电动自行车,1775307.6,85.74499137,112,4936.65689,96949,4433.21174175,11425.9273256,1973,97,1895,3.27527324456
1896,male,18~30,Master,Living Alone,1 ~ 2万元,15000,公交车,1263246.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1896,4.20695126834
1897,female,18~30,Master,Living with Partner,7000元以下,3500,地铁,2759037.6,55.30736533,53,20139.34096,84666,14556.1306675,15307.7122221,330,2,1897,17.1902596433
1898,male,31~40,Bachelor,Living Alone,3 ~ 5万元,40000,地铁,853337.1,0.0,4,22822.24666,56075,20107.1160935,9142.9378733,532,5,1898,21.291531641099997
1899,male,31~40,Bachelor,Other,3 ~ 5万元,40000,地铁,1810109.0,0.0,4,22822.24666,56075,20107.1160935,9142.9378733,532,5,1899,21.6921692028
1900,female,18~30,Bachelor,Living with Partner,7000元以下,3500,地铁,2336056.8,3158.870081,2,22437.28576,56075,22165.6396471,15454.9051954,259,3,1900,24.9753416184
1901,male,18~30,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,私家车,6887663.7,376.7622868,114,3579.326231,89804,8489.31166636,16779.2853918,3016,240,1901,10.4913515341
1902,female,31~40,Master,Living Alone,7000元 ~ 1万元,8500,地铁,1502486.7,818.3815995,81,18359.06564,56075,15656.3344909,5630.27448149,976,36,1902,15.8053119667
1903,male,31~40,Bachelor,Living with Partner,3 ~ 5万元,40000,地铁,6011174.4,211.7905266,181,4479.140592,96949,1896.19530076,12119.5408649,1703,109,1903,0.00044393665559200004
1904,female,31~40,Bachelor,Three Generations or More Living Together,7000元 ~ 1万元,8500,地铁,3726152.1,684.3325926,63,22251.9461,49695,27826.8476617,34580.8967478,1191,24,1904,27.7608463597
1905,female,18~30,Master,Living with Partner,1 ~ 2万元,15000,地铁,4389712.8,375.2603955,93,6727.168151,84770,12089.7756979,19973.2590394,3067,319,1905,11.4703807046
1906,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,出租车/网约车,7835939.1,562.6788555,172,9461.260981,93478,5496.37882709,6818.24692157,2085,149,1906,6.5578605003399995
1907,female,41~50,Master,With Partner and Children,7000元 ~ 1万元,8500,步行,8547829.7,242.1279408,183,4716.180178,96949,1882.34974859,11855.2602599,1694,110,1907,0.368549651886
1908,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,地铁,988805.4,0.0,66,11062.69215,72170,12670.8997995,24680.3287841,581,5,1908,14.228725455300001
1909,female,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,3763782.0,551.7777741,144,5301.686197,72170,9836.33551814,21315.584095,1567,29,1909,13.0036682946
1910,female,31~40,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,75873.6,0.0,146,28129.91265,56075,25208.4144767,13651.5368487,500,0,1910,28.2361313338
1911,female,18~30,Bachelor,Living with Parents,1 ~ 2万元,15000,地铁,4889402.1,0.0,37,16501.98087,84666,10809.1949073,12077.1832756,701,12,1911,13.2006300973
1912,male,31~40,Bachelor,Living with Partner,2 ~ 3万元,25000,地铁,3676635.6,458.2775113,133,9501.339866,84770,14650.3797878,21421.9173317,1436,88,1912,22.7451110698
1913,female,18~30,Bachelor,Other,7000元 ~ 1万元,8500,地铁,2369780.0,0.0,103,17701.07899,84666,12312.4583643,15297.8823584,611,16,1913,16.2698203058
1914,male,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,私家车,1820480.5,1314.738614,4,26477.45119,56075,23291.1294832,11547.2878245,307,2,1914,0.00330244065347
1915,female,18~30,Bachelor,Other,7000元 ~ 1万元,8500,地铁,6407093.0,485.4743325,94,5334.811994,96949,4583.28742307,11056.9781606,1974,91,1915,3.5889150698499996
1916,female,31~40,Doctorate and Above,Living with Parents,1 ~ 2万元,15000,私家车,2598789.6,634.5012588,132,8463.108731,93478,7205.39150952,8826.16312894,1478,78,1916,7.25987550789
1917,male,41~50,Bachelor,With Partner and Children,2 ~ 3万元,25000,公交车,5970986.8,194.1618916,68,15285.64308,93478,12131.8140912,3108.60520257,813,51,1917,19.3747186333
1918,male,18~30,Master,Living with Parents,2 ~ 3万元,25000,地铁,4014598.5,0.0,141,18157.40441,53454,18916.9699646,30499.1423549,925,16,1918,21.705222295
1919,female,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,地铁,2545204.2,997.0615516,84,14826.77624,84666,9430.37371395,13772.7194666,820,16,1919,21.7822872025
1920,male,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,地铁,1326954.2,615.1123923,83,28539.24298,47594,26467.9430699,35134.4569544,409,7,1920,30.8871044839
1921,male,18~30,Master,Three Generations or More Living Together,1 ~ 2万元,15000,公交车,3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1921,11.2546001022
1922,male,18~30,Master,Living with Parents,1 ~ 2万元,15000,公交车,3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1922,17.2296463692
1923,female,31~40,Master,Living with Partner,2 ~ 3万元,25000,私家车,3609817.2,557.1220462,153,5882.414214,72170,10652.1545547,22012.4818084,1641,26,1923,19.5224609572
1924,female,31~40,Doctorate and Above,Three Generations or More Living Together,5万元以上,60000,自行车/电动自行车,5611904.1,630.3641681,99,6501.369973,93478,5206.92682718,10003.7265237,1744,99,1924,0.419298782476
1925,male,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,自行车/电动自行车,5804953.6,1040.80618,57,10089.49077,93478,4359.7077001,9444.22011029,829,47,1925,0.0249430405477
1926,male,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,自行车/电动自行车,3248704.8,1229.94255,80,9315.134256,93478,7891.33039989,8237.29730242,1494,84,1926,1.68122416048
1927,female,18~30,Master,Living with Partner,2 ~ 3万元,25000,步行,3690970.8,585.1815881,163,7972.458765,84770,12444.7497918,18428.2872773,1693,182,1927,16.5529874838
1928,male,18~30,Master,Living Alone,1 ~ 2万元,15000,公交车,1263246.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1928,10.196028531600001
1929,male,18~30,Doctorate and Above,Other,7000元以下,3500,自行车/电动自行车,3075114.0,0.0,56,16265.5434,93478,13112.8560193,3239.02639593,840,48,1929,6.62713892311
1930,male,18~30,Master,Other,2 ~ 3万元,25000,地铁,2838605.0,0.0,141,18157.40441,53454,18916.9699646,30499.1423549,925,16,1930,42.3526978715
1931,male,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,5105667.6,315.4978183,154,10008.87302,93478,5175.61810376,6931.28249057,1421,127,1931,10.6158264642
1932,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,公交车,920769.3,914.8622931,49,11356.8073,72170,8577.23372825,18753.4412296,784,11,1932,0.175708642595
1933,male,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,15000,地铁,2191813.8,1257.9816,62,8915.060021,84770,8174.45669146,9221.94437791,1335,72,1933,16.4452820182
1934,male,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,15000,地铁,1901714.1,446.7402448,239,11237.71844,84770,13904.0158822,16042.8399699,1537,111,1934,5.3798946356899995
1935,female,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,地铁,2746471.2,770.1627377,83,9134.719528,93478,6551.49659543,7339.95040529,1873,138,1935,2.0333577427
1936,female,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,私家车,3259799.4,2461.056171,24,14362.17814,53454,19759.0194701,30400.7130687,758,10,1936,21.655450598999998
1937,female,31~40,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,自行车/电动自行车,5216884.2,646.6029053,152,9978.424724,93478,7237.21544363,6563.41303161,1704,137,1937,1.80044533375
1938,female,41~50,Bachelor,With Partner and Children,1 ~ 2万元,15000,公交车,4173522.2,449.2791104,115,6463.071928,84770,8726.92631065,13532.990376,1859,101,1938,3.18999614124
1939,female,41~50,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,私家车,1926718.2,410.2055472,113,11182.00995,93478,7236.02310006,5044.654984,1417,127,1939,2.5759964429
1940,male,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,15000,私家车,4475227.2,742.2078727,73,16124.46947,93478,11706.7784233,1015.606116,391,7,1940,13.8138997708
1941,male,41~50,Doctorate and Above,Three Generations or More Living Together,1 ~ 2万元,15000,自行车/电动自行车,8252937.0,621.1407149,114,8873.560436,93478,5344.67953428,7341.41385487,2091,168,1941,2.5068810108900004
1942,male,31~40,Doctorate and Above,Other,2 ~ 3万元,25000,自行车/电动自行车,2833551.0,965.0610355,121,10269.53655,84770,13393.6726259,16593.9546046,1335,144,1942,2.03175517652
1943,female,18~30,Bachelor,With Partner and Children,1 ~ 2万元,15000,出租车/网约车,4222367.7,1101.236113,60,16758.73186,93478,12308.1327735,1206.30059946,319,7,1943,3.2143116798599998
1944,male,31~40,Master,With Partner and Children,7000元 ~ 1万元,8500,自行车/电动自行车,4773230.4,735.8965351,96,7950.531096,84770,13557.0397151,23868.6830349,1626,44,1944,2.51505393407
1945,female,51~60,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,自行车/电动自行车,2273429.4,0.0,89,5014.533869,89804,9333.66104584,20901.3768899,1371,31,1945,3.94670400407
1946,male,18~30,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,地铁,4574727.6,881.4088284,130,9482.016328,84770,14987.9584325,22716.4405025,2027,140,1946,8.62577485635
1947,female,18~30,Master,With Partner and Children,7000元以下,3500,地铁,4022097.0,0.0,43,15193.18991,84770,15819.8229757,13088.5731746,980,21,1947,22.066202037300002
1948,female,41~50,Bachelor,Other,7000元以下,3500,步行,2817780.0,373.8897441,106,18662.02751,56075,16960.1473836,8695.86588346,1094,14,1948,0.0033520700597
1949,male,31~40,Bachelor,Three Generations or More Living Together,1 ~ 2万元,15000,私家车,4951455.3,70.89992132,78,19329.08573,56075,17636.9129042,9159.94944191,981,14,1949,1.7677040796599999
1950,male,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,15000,地铁,3069917.4,1100.671238,95,19549.87709,56075,17487.2573824,8261.98377651,1200,18,1950,24.6189085601
