"homeID","gender","age","edu","hhtype","income_cat","income","mode","house_price","dis_to_subway","POI","dis_to_cbd","AveIncome","dis_to_Yuyuantan","dis_to_Kunminghu","newPOI","ncoffee"
1477,"男","31~40岁","博士及以上","与父母同住","1 ~ 2万元",15000,"地铁",4383650.7,0,129,5150.446865,72170,7638.26784692,19629.7812574,1352,42
1478,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",216516.3,1241.613948,104,18747.08574,84770,21801.5213132,22197.9612106,175,8
1479,"女","18~30岁","硕士","独居","7000元以下",3500,"地铁",1550778.9,403.569618,87,13713.36717,84770,19269.8353124,26630.7217243,1001,41
1480,"女","31~40岁","本科（大专）","独居","7000元以下",3500,"地铁",1125709.2,570.1565235,298,11045.284,93478,6795.85593276,5313.73854691,1423,121
1481,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"公交车",1947389.4,869.8206063,47,11273.88912,84770,16138.268367,21889.629209,646,43
1482,"男","31~40岁","博士及以上","伴侣携子女","1 ~ 2万元",15000,"地铁",4783099.1,446.7402448,239,11237.71844,84770,13904.0158822,16042.8399699,1537,111
1483,"男","31~40岁","高中及以下","三代及以上同住","7000元 ~ 1万元",8500,"地铁",3135716.1,1923.368784,61,12951.68806,53454,14535.359331,26505.0431625,616,8
1484,"女","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"地铁",4780611,646.935881,202,11630.20228,84770,14825.3902653,17550.7864003,2102,181
1485,"男","31~40岁","博士及以上","与父母同住","1 ~ 2万元",15000,"地铁",5705142.3,446.7402448,239,11237.71844,84770,13904.0158822,16042.8399699,1537,111
1486,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"出租车/网约车",1491091.8,606.6010574,38,14902.15184,84770,19527.1000493,24005.9621162,548,2
1487,"男","31~40岁","高中及以下","独居","7000元以下",3500,"自行车/电动自行车",659227.8,3296.45139,28,25870.17438,93478,21605.5737524,9671.06516002,127,0
1488,"女","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"自行车/电动自行车",5697143.1,751.0355151,65,11634.4022,93478,6023.8978398,7895.76796917,622,33
1489,"男","18~30岁","硕士","独居","1 ~ 2万元",15000,"公交车",1263246.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
1490,"女","31~40岁","本科（大专）","独居","2 ~ 3万元",25000,"自行车/电动自行车",1998810,976.158079,107,12162.33658,84770,15300.3014485,17733.8070635,1962,179
1491,"女","31~40岁","本科（大专）","三代及以上同住","7000元 ~ 1万元",8500,"公交车",2943369,539.4632084,24,13969.85116,84770,18521.2757178,23015.8333134,364,7
1492,"男","31~40岁","本科（大专）","三代及以上同住","1 ~ 2万元",15000,"地铁",4316895,0,270,17433.6783,84770,22852.8331394,29271.9185349,1033,29
1493,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",3334013.1,1022.386447,100,5074.356101,96949,5421.12191117,11724.2976061,2075,77
1494,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"步行",1259685.9,556.497771,24,8752.30554,93478,3978.67160267,13693.914748,1177,37
1495,"女","18~30岁","硕士","伴侣同住","1 ~ 2万元",15000,"自行车/电动自行车",1752669.6,363.5770573,26,7651.664685,72170,5943.85476313,17511.3011686,1004,41
1496,"男","51~60岁","本科（大专）","与父母同住","2 ~ 3万元",25000,"公交车",4257168.3,361.4455856,44,8367.432641,72170,11664.7568092,23635.746603,885,13
1497,"女","18~30岁","硕士","伴侣同住","2 ~ 3万元",25000,"地铁",2525674.8,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17
1498,"男","31~40岁","博士及以上","独居","1 ~ 2万元",15000,"步行",872219.7,869.7742929,181,20786.98208,53454,21876.549625,33528.8445555,901,4
1499,"女","31~40岁","硕士","独居","1 ~ 2万元",15000,"单位班车/配车",148806.9,3718.357797,27,18813.80871,53454,23114.4285785,34870.3412394,140,1
1500,"男","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",4859296.2,699.7690533,150,8272.206665,93478,7460.19302356,9369.3288483,1454,73
1501,"女","31~40岁","本科（大专）","独居","2 ~ 3万元",25000,"公交车",2178432.3,282.8174165,231,6213.683774,84770,11237.2997478,18644.2050759,3149,338
1502,"女","31~40岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"地铁",4304064.6,1081.969421,64,9845.005847,84770,9001.99059129,8825.93649514,1134,60
1503,"女","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"地铁",3762158.4,342.2425131,131,12117.79615,72170,15546.28386,27541.3834491,721,5
1504,"男","31~40岁","博士及以上","伴侣同住","1 ~ 2万元",15000,"步行",4574215.8,592.8446901,54,10104.79844,84770,9547.55649098,9227.50635433,912,54
1505,"男","18~30岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"自行车/电动自行车",4406252.4,509.7282416,60,10679.80722,93478,5147.69623027,7994.65007931,764,43
1506,"男","18~30岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"自行车/电动自行车",4406252.4,509.7282416,60,10679.80722,93478,5147.69623027,7994.65007931,764,43
1507,"女","31~40岁","本科（大专）","伴侣携子女","7000元以下",3500,"私家车",4385388,1890.992318,51,14737.89258,84666,9749.77804177,15563.0620179,690,12
1508,"女","31~40岁","硕士","伴侣携子女","1 ~ 2万元",15000,"地铁",6743003,298.0230226,97,9107.343181,93478,5845.91070387,7120.86046776,2079,171
1509,"男","41~50岁","硕士","伴侣同住","1 ~ 2万元",15000,"地铁",3052229.4,609.7666657,85,16948.40646,84666,11283.4254554,12639.1129351,755,17
1510,"男","31~40岁","本科（大专）","伴侣携子女","7000元以下",3500,"公交车",0,173.3309811,161,28111.2576,56075,25222.1100297,13697.6908307,492,0
1511,"女","18~30岁","硕士","独居","2 ~ 3万元",25000,"地铁",1262837.4,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17
1512,"男","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"私家车",575784,2655.406406,32,23006.55788,56075,21210.2762543,11680.7039654,276,3
1513,"男","31~40岁","博士及以上","与父母同住","7000元 ~ 1万元",8500,"自行车/电动自行车",2908431.9,1204.930107,1,17530.68634,93478,11939.5106264,7423.33100762,225,2
1514,"女","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"私家车",3177049.1,684.4877374,68,23089.2839,47594,21123.7043307,30328.2038645,285,7
1515,"男","18~30岁","硕士","独居","7000元以下",3500,"公交车",1999856.1,273.9412951,156,10257.24812,84770,14251.7131279,18704.1422419,1369,155
1516,"男","31~40岁","本科（大专）","伴侣携子女","2 ~ 3万元",25000,"自行车/电动自行车",7102600.5,488.200715,103,6296.623529,84770,11701.1549475,19779.8630537,3382,339
1517,"男","31~40岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",1438965,0,270,17433.6783,84770,22852.8331394,29271.9185349,1033,29
1518,"男","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"地铁",0,0,69,10681.23842,72170,8315.47278564,18934.7668377,904,20
1519,"男","31~40岁","本科（大专）","独居","7000元 ~ 1万元",8500,"私家车",2820863.1,0,159,10728.85649,93478,6183.76179801,5885.87097365,1486,122
1520,"女","31~40岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"地铁",3459525.3,1492.357461,42,20621.95356,53454,21887.384291,33613.4912873,931,4
1521,"女","18~30岁","本科（大专）","独居","7000元以下",3500,"公交车",2113610.4,919.7447065,22,6981.291843,93478,1458.30459965,12145.1138684,1125,50
1522,"女","31~40岁","本科（大专）","与父母同住","7000元以下",3500,"地铁",3887769.6,606.2294485,142,7603.660695,72170,10436.8382324,22459.9703382,1145,28
1523,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"公交车",889020,0,11,14992.34029,84770,17520.7854184,17955.322092,478,66
1524,"女","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",3111972.6,468.3677517,108,18912.33871,56075,17193.2839267,8807.4591825,1085,13
1525,"男","18~30岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"地铁",2656764,375.6274299,107,18656.18611,56075,16958.483019,8704.04649199,1088,14
1526,"男","18~30岁","硕士","独居","7000元 ~ 1万元",8500,"地铁",2166819.6,454.6624785,180,9636.926359,93478,5599.85081294,6661.71345192,2035,147
1527,"男","18~30岁","硕士","独居","1 ~ 2万元",15000,"公交车",1263246.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
1528,"男","18~30岁","高中及以下","独居","7000元以下",3500,"私家车",1600486.8,323.2624117,208,6270.762545,84770,12003.8841374,21912.0033628,2102,133
1529,"男","31~40岁","硕士","独居","3 ~ 5万元",40000,"公交车",1817979.9,820.7666565,144,11320.70852,84770,13694.0783778,15400.6712644,1119,83
1530,"女","18~30岁","硕士","其他","7000元 ~ 1万元",8500,"步行",4037684,736.0672064,144,6667.238407,84770,11743.8795263,19095.9973426,2861,319
1531,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1672308,645.7165049,89,18944.22325,56075,17099.3413828,8470.45880509,1235,14
1532,"女","18~30岁","硕士","独居","1 ~ 2万元",15000,"公交车",1307456.7,452.4584214,131,10240.30387,93478,4941.14178458,12765.4534034,1141,31
1533,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"步行",7363125,2153.648048,13,20778.95518,93478,15139.4638238,9568.931297,109,2
1534,"男","18~30岁","硕士","独居","7000元以下",3500,"步行",1079624.7,929.9864243,66,10643.5483,93478,5171.09021226,12196.8896483,1191,30
1535,"女","31~40岁","博士及以上","与父母同住","7000元 ~ 1万元",8500,"自行车/电动自行车",3850209,558.7017122,166,18407.37297,53454,19305.8796537,30938.996722,1084,15
1536,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"公交车",318796.5,2475.869822,5,20670.47593,93478,15928.6188219,4938.38412847,86,0
1537,"男","41~50岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",2049062.4,663.8549554,219,4346.301182,89804,8085.05661427,15210.7798849,2646,180
1538,"女","31~40岁","本科（大专）","独居","7000元以下",3500,"单位班车/配车",2306353.5,212.1803157,22,11426.6088,84770,11034.245687,9487.58427833,644,41
1539,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"出租车/网约车",1157290.2,0,85,8791.256823,84770,14538.8406503,23570.1420542,1376,128
1540,"女","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"私家车",5107654.2,577.7267369,119,4415.468542,96949,2188.17216998,14229.5154536,1488,94
1541,"女","18~30岁","硕士","伴侣同住","7000元以下",3500,"地铁",2566416.6,1047.142453,144,19668.07939,56075,17133.0638194,7016.58137314,1081,18
1542,"男","18~30岁","本科（大专）","独居","3 ~ 5万元",40000,"私家车",1001946,419.3772654,77,17969.15885,93478,14604.4687988,3457.12153859,494,47
1543,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",0,866.6255578,158,28121.52651,56075,25362.1875282,13971.8303595,484,0
1544,"女","18~30岁","本科（大专）","伴侣同住","7000元以下",3500,"公交车",682291.5,2282.096768,165,21748.662,56075,20255.1496217,11493.931637,621,4
1545,"男","18~30岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"私家车",813142,0,19,22603.09778,93478,18310.3431828,6392.49105481,153,5
1546,"男","18~30岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"地铁",1707935.625,1112.532357,18,23913.44229,56075,21119.7527904,9940.83127705,506,6
1547,"女","18~30岁","硕士","伴侣同住","1 ~ 2万元",15000,"自行车/电动自行车",2425216.2,560.8617536,174,10084.21641,93478,5375.46552001,6703.45420886,1666,127
1548,"男","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",3696310.2,217.7216745,232,10204.13552,93478,6133.03983675,6087.68370512,1858,146
1549,"男","18~30岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"地铁",4387343.4,288.4618584,167,20267.80515,49695,25868.1532682,32889.0188324,849,15
1550,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"步行",3954436.2,1639.348133,131,17201.7696,93478,14556.1358728,5137.44854296,964,50
1551,"男","18~30岁","本科（大专）","与父母同住","1 ~ 2万元",15000,"步行",3853535.4,1025.254549,97,21575.95698,49695,27179.7333062,34136.6608862,1299,27
1552,"男","18~30岁","本科（大专）","独居","2 ~ 3万元",25000,"自行车/电动自行车",2414435.1,396.6607503,141,10998.42173,93478,8414.2598551,5968.64811016,1435,100
1553,"男","18~30岁","本科（大专）","独居","7000元以下",3500,"地铁",1009806.6,0,22,24249.62686,47594,21875.3896215,30465.7748097,283,9
1554,"女","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",2199694.2,271.3695343,135,6428.970254,84770,7855.28047129,12386.5668372,1638,96
1555,"女","18~30岁","本科（大专）","独居","7000元以下",3500,"地铁",2767356.9,561.9059389,83,5637.365504,96949,2091.55352252,10874.883726,1549,79
1556,"女","31~40岁","硕士","独居","3 ~ 5万元",40000,"出租车/网约车",1386112.2,384.970136,153,13026.46588,84770,15355.5741476,16212.6349752,1168,105
1557,"男","31~40岁","本科（大专）","三代及以上同住","3 ~ 5万元",40000,"地铁",8302070.7,599.4173341,83,5644.561217,96949,2139.02158929,10850.1035423,1547,79
1558,"男","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",3049813.8,263.1899083,75,6507.516838,72170,8608.21774684,20666.4712491,1363,35
1559,"女","31~40岁","博士及以上","伴侣同住","2 ~ 3万元",25000,"地铁",1981003.2,369.1800821,116,1849.243312,89804,6298.73658511,15430.4670843,2592,139
1560,"女","31~40岁","本科（大专）","独居","2 ~ 3万元",25000,"私家车",1513003.8,732.4863818,37,18520.40271,56075,15655.4780262,5268.58075367,741,41
1561,"女","18~30岁","本科（大专）","独居","3 ~ 5万元",40000,"私家车",1411835.7,427.2250512,83,19707.83764,56075,17965.3978591,9278.02047133,961,14
1562,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",2898020.4,437.3675454,57,5818.898282,96949,2065.08721688,10731.8230649,1548,72
1563,"男","31~40岁","博士及以上","独居","3 ~ 5万元",40000,"出租车/网约车",1456534.2,307.5255347,147,10542.96953,93478,6657.8516941,5683.90327242,1795,150
1564,"男","18~30岁","硕士","伴侣同住","3 ~ 5万元",40000,"出租车/网约车",1936842.6,0,132,2235.794527,96949,4443.92268239,16005.1226979,1884,115
1565,"女","31~40岁","硕士","伴侣同住","7000元 ~ 1万元",8500,"私家车",3117642,1026.608045,12,11642.86014,84770,12192.0545567,11469.3393156,754,55
1566,"女","31~40岁","硕士","伴侣携子女","2 ~ 3万元",25000,"出租车/网约车",1561470.7,175.8946717,144,5037.476784,96949,2496.07794635,11301.7773641,1760,110
1567,"女","41~50岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"地铁",3416645.2,149.7731048,94,7149.239968,93478,2092.64047043,9979.35585091,1506,74
1568,"男","18~30岁","硕士","伴侣同住","1 ~ 2万元",15000,"公交车",2526493.2,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
1569,"女","31~40岁","硕士","与父母同住","2 ~ 3万元",25000,"私家车",5414725.8,557.1220462,153,5882.414214,72170,10652.1545547,22012.4818084,1641,26
1570,"男","18~30岁","本科（大专）","独居","3 ~ 5万元",40000,"自行车/电动自行车",1226600.1,0,213,7026.409733,84770,12463.1769918,23157.0490632,1542,31
1571,"女","18~30岁","硕士","伴侣同住","1 ~ 2万元",15000,"地铁",4038388.2,585.5998831,222,10499.83878,84770,15802.6937526,22757.7645374,1614,77
1572,"男","18~30岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"私家车",4308654.5,1233.870591,87,16654.78201,84666,11155.9241164,13994.264689,930,21
1573,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",1675924.8,0,88,7380.31443,72170,9264.88801926,21333.6353466,988,30
1574,"男","18~30岁","硕士","与父母同住","1 ~ 2万元",15000,"公交车",3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
1575,"男","18~30岁","本科（大专）","其他","7000元以下",3500,"地铁",4201106,273.5434302,100,7897.454458,93478,2141.48782204,10814.0814363,1232,48
1576,"女","41~50岁","高中及以下","伴侣携子女","7000元以下",3500,"私家车",4362015.2,452.7122686,177,2672.781664,89804,7153.80821942,15702.2169967,3094,185
1577,"女","31~40岁","硕士","独居","2 ~ 3万元",25000,"出租车/网约车",620825.7,175.8946717,144,5037.476784,96949,2496.07794635,11301.7773641,1760,110
1578,"女","18~30岁","硕士","伴侣携子女","7000元以下",3500,"地铁",5641692.6,222.3518199,172,10566.55459,93478,6103.13252757,5968.57955298,1521,127
1579,"女","18~30岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"地铁",4432141.9,463.4646383,116,5959.805786,84770,11579.0527706,21941.3897809,1767,74
1580,"女","31~40岁","硕士","其他","1 ~ 2万元",15000,"地铁",4140423,785.1871471,64,10181.42085,93478,7931.27127126,6852.452914,1614,104
1581,"男","31~40岁","本科（大专）","独居","7000元以下",3500,"公交车",1980521.4,221.4975224,95,7879.85067,93478,2126.1606229,10779.6536246,1235,47
1582,"女","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"出租车/网约车",4956870.6,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67
1583,"男","18~30岁","本科（大专）","独居","2 ~ 3万元",25000,"出租车/网约车",2035542.3,283.5023724,100,7902.017204,93478,2145.72308598,10819.8715517,1228,48
1584,"男","41~50岁","硕士","伴侣同住","2 ~ 3万元",25000,"公交车",4097748.6,333.4708623,96,7825.881823,93478,2068.2134906,10906.7673149,1217,47
1585,"男","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"公交车",5338584.9,382.8360654,93,7809.868699,93478,2051.90004312,10957.1161898,1216,46
1586,"女","41~50岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",1815772.2,1157.305811,44,16179.3158,93478,12661.6158646,2081.70624831,702,52
1587,"女","41~50岁","本科（大专）","伴侣携子女","2 ~ 3万元",25000,"地铁",2426563.1,1935.505109,29,23543.1083,49695,28920.1503943,34669.3332472,343,7
1588,"男","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"公交车",5338584.9,382.8360654,93,7809.868699,93478,2051.90004312,10957.1161898,1216,46
1589,"男","18~30岁","本科（大专）","伴侣携子女","3 ~ 5万元",40000,"地铁",4159403.9,468.6751673,69,17381.03843,93478,14225.0488744,3704.93114746,599,48
1590,"男","31~40岁","硕士","伴侣同住","1 ~ 2万元",15000,"公交车",4041292.2,327.400361,99,7848.131855,93478,2090.55796561,10890.6755909,1228,47
1591,"男","31~40岁","本科（大专）","伴侣携子女","1 ~ 2万元",15000,"公交车",5082231.1,322.6587538,99,7857.458018,93478,2099.97496821,10881.6140378,1227,47
1592,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"步行",6103854.9,626.3872148,151,6314.139195,93478,2519.273739,14141.1186195,1398,55
1593,"女","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",2146768.8,329.5098837,241,8185.726179,84770,13751.1325806,21890.4503323,2173,165
1594,"女","18~30岁","硕士","独居","1 ~ 2万元",15000,"步行",2048874.3,337.0148018,98,7825.70834,93478,2067.98979386,10909.9497337,1217,47
1595,"男","18~30岁","本科（大专）","伴侣同住","2 ~ 3万元",25000,"私家车",4041292.2,326.0883727,100,7848.713593,93478,2091.16234761,10889.2272127,1228,47
1596,"女","31~40岁","本科（大专）","独居","1 ~ 2万元",15000,"出租车/网约车",2106185.4,315.8775418,101,7900.303037,93478,2143.06870926,10849.9890933,1224,49
1597,"男","18~30岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"地铁",3250493.4,380.8417911,115,11634.44527,72170,9702.96399346,20387.6518609,858,36
1598,"男","31~40岁","本科（大专）","独居","3 ~ 5万元",40000,"出租车/网约车",2093909.4,366.4009617,97,7817.551106,93478,2059.58837291,10939.3656154,1216,47
1599,"女","31~40岁","硕士","伴侣同住","2 ~ 3万元",25000,"私家车",2771505,713.6587201,246,7520.022936,84770,11525.0545712,17080.2469227,2035,202
1600,"男","18~30岁","本科（大专）","伴侣携子女","7000元以下",3500,"地铁",1722216.8,1038.055927,76,20441.17255,49695,25964.3049823,32576.292798,897,15
1601,"男","31~40岁","硕士","伴侣同住","3 ~ 5万元",40000,"地铁",2173644,127.4780038,91,17573.63568,84666,12185.8120067,15228.7767884,627,16
1602,"男","18~30岁","硕士","独居","5万元以上",60000,"地铁",1614848.4,395.9918632,74,8812.891978,72170,10560.674378,22617.2875001,691,14
1603,"男","31~40岁","硕士","伴侣同住","3 ~ 5万元",40000,"地铁",2173644,127.4780038,91,17573.63568,84666,12185.8120067,15228.7767884,627,16
1604,"男","31~40岁","硕士","伴侣同住","2 ~ 3万元",25000,"地铁",2654704.8,615.4027878,64,9068.605384,84770,14797.2946078,24545.8007387,1063,54
1605,"男","31~40岁","本科（大专）","独居","3 ~ 5万元",40000,"私家车",2093909.4,371.8440369,100,7849.528039,93478,2091.55430373,10928.9774958,1225,48
1606,"男","18~30岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"地铁",0,368.7432898,210,27915.96648,56075,25054.3182548,13565.0008357,492,0
1607,"男","31~40岁","本科（大专）","伴侣同住","7000元 ~ 1万元",8500,"公交车",2631142.8,337.4144213,169,9849.49648,93478,5115.65073039,6962.08509451,1710,131
1608,"女","41~50岁","硕士","独居","1 ~ 2万元",15000,"私家车",953607.6,736.2651278,15,16508.38613,93478,14476.2990818,6601.43703952,956,25
1609,"男","18~30岁","本科（大专）","三代及以上同住","7000元以下",3500,"自行车/电动自行车",3642546.6,532.6535724,118,10998.31662,84770,14917.6514637,18997.800984,1494,149
1610,"女","18~30岁","高中及以下","独居","7000元以下",3500,"公交车",1569843,1717.680941,129,13610.84384,84770,16989.2606551,19320.8200664,1186,123
1611,"女","61岁及以上","高中及以下","伴侣同住","7000元以下",3500,"自行车/电动自行车",2951883,585.454642,128,12217.97166,84770,15885.4712103,19149.8451371,1534,157
1612,"女","31~40岁","博士及以上","伴侣携子女","1 ~ 2万元",15000,"地铁",8660045.7,464.2351035,113,2720.241317,96949,3103.27522479,14438.4217594,1942,120
1613,"男","31~40岁","本科（大专）","独居","3 ~ 5万元",40000,"私家车",2093909.4,371.8440369,100,7849.528039,93478,2091.55430373,10928.9774958,1225,48
1614,"男","31~40岁","本科（大专）","其他","1 ~ 2万元",15000,"公交车",5457473,0.718307592,107,7844.324873,93478,2110.90417071,10611.0305691,1217,50
1615,"男","18~30岁","本科（大专）","伴侣同住","7000元以下",3500,"自行车/电动自行车",2428364.4,532.6535724,118,10998.31662,84770,14917.6514637,18997.800984,1494,149
1616,"女","18~30岁","本科（大专）","伴侣携子女","7000元以下",3500,"地铁",5741541.6,351.1766667,56,16860.54157,84770,19266.7962812,18907.3253263,320,7
1617,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",1015353.9,2431.981426,29,24261.60585,45548,26151.2216938,23181.4387777,355,13
1618,"男","31~40岁","硕士","伴侣携子女","1 ~ 2万元",15000,"私家车",0,1325.190366,22,14263.61763,84770,19896.3499928,29910.6214747,542,6
1619,"男","31~40岁","本科（大专）","伴侣携子女","5万元以上",60000,"私家车",4435744.1,603.5986686,143,16839.01316,84770,22250.8153594,28700.7787033,1048,33
1620,"男","18~30岁","硕士","伴侣携子女","1 ~ 2万元",15000,"公交车",3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
1621,"女","18~30岁","硕士","伴侣同住","2 ~ 3万元",25000,"地铁",3628488.6,224.079103,88,5641.852952,84770,11176.2161969,21736.4861663,1566,56
1622,"女","31~40岁","本科（大专）","伴侣携子女","2 ~ 3万元",25000,"私家车",3527541.5,640.1756626,253,6696.832581,72170,11252.7667034,22756.7283574,1798,21
1623,"女","41~50岁","本科（大专）","独居","7000元 ~ 1万元",8500,"公交车",1412776.2,2279.77076,86,11668.033,72170,7094.10441522,15281.206834,807,10
1624,"女","31~40岁","硕士","独居","7000元 ~ 1万元",8500,"自行车/电动自行车",2277630.3,435.8915677,155,6001.360133,89804,8162.28506554,13332.4497217,1959,104
1626,"男","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"公交车",6106626.9,284.0577297,100,7903.079826,93478,2146.77418939,10819.6378541,1227,48
1627,"男","41~50岁","高中及以下","伴侣携子女","2 ~ 3万元",25000,"私家车",5119697.3,288.7452106,101,7895.366861,93478,2138.85429483,10829.0383955,1225,48
1628,"男","18~30岁","本科（大专）","与父母同住","7000元 ~ 1万元",8500,"私家车",6106626.9,288.7975453,99,7905.210161,93478,2148.75979383,10822.4176327,1223,48
1629,"男","18~30岁","硕士","与父母同住","1 ~ 2万元",15000,"公交车",3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118
1630,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"私家车",933498.5,2879.73036,38,24783.53515,45548,28795.3497738,30360.3217443,235,2
1631,"男","31~40岁","本科（大专）","伴侣携子女","2 ~ 3万元",25000,"地铁",5104417,307.3080892,103,7759.532197,93478,2002.655254,10907.8153487,1222,45
1632,"男","31~40岁","本科（大专）","独居","2 ~ 3万元",25000,"其他",2035542.3,282.6022337,100,7903.964449,93478,2147.71608133,10817.7203261,1227,48
1633,"男","18~30岁","本科（大专）","独居","7000元 ~ 1万元",8500,"私家车",793438.8,1082.1621,47,19772.48363,49695,25317.1150808,32081.6962989,872,22
1634,"男","31~40岁","本科（大专）","独居","7000元 ~ 1万元",8500,"地铁",527584.2,379.2722505,58,28325.63008,47594,26278.0463783,34990.0065501,363,7
1635,"男","31~40岁","博士及以上","伴侣同住","3 ~ 5万元",40000,"地铁",3495129,312.4749141,92,8865.48364,93478,3616.60111991,8599.83877901,1409,88
1636,"女","31~40岁","本科（大专）","独居","7000元 ~ 1万元",8500,"私家车",1184673.6,69.64452342,185,6626.472039,72170,3337.4915166,14881.0742995,1576,56
1637,"女","31~40岁","硕士","伴侣同住","1 ~ 2万元",15000,"地铁",4041292.2,326.5443914,100,7849.377855,93478,2091.81912314,10889.2839702,1229,47
1638,"男","18~30岁","高中及以下","独居","7000元以下",3500,"步行",1071823.5,344.776441,165,7040.337537,84770,12542.6145183,23121.1362027,1615,36
1639,"男","18~30岁","本科（大专）","伴侣携子女","7000元 ~ 1万元",8500,"公交车",3417998.1,853.5249583,114,6377.408019,93478,4983.03580275,10053.7839654,1730,100
1640,"男","18~30岁","硕士","独居","2 ~ 3万元",25000,"步行",1649307,1091.920713,121,9394.661546,84770,9764.67925225,10801.7108924,1310,68
1641,"男","31~40岁","本科（大专）","伴侣同住","1 ~ 2万元",15000,"私家车",0,1649.222947,12,31716.91955,45548,33962.3679154,30800.7905597,221,1
1642,"男","18~30岁","本科（大专）","独居","1 ~ 2万元",15000,"地铁",931477.8,0,11,30084.5354,56075,27118.752838,15463.3871816,226,0
1643,"男","31~40岁","本科（大专）","独居","7000元 ~ 1万元",8500,"私家车",0,383.4936447,249,4389.534271,89804,7421.2647341,14276.7757113,2698,138
1644,"女","18~30岁","本科（大专）","与父母同住","7000元以下",3500,"地铁",3548556,1179.640315,32,25551.23888,49695,31191.908126,38167.6217876,536,18
1645,"男","31~40岁","硕士","独居","2 ~ 3万元",25000,"公交车",1134678.6,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207
